source	line	kind	symbol	visibility
services/src/supplier_api/governance/tests.rs	142	fn	apply_validated_changes_rejects_version_conflict_and_missing_confirmation	private
services/src/supplier_api/mod.rs	48	type	SupplierApiConnectionFilter	private
services/src/supplier_api/mod.rs	50	type	SupplierApiCapabilityFilter	private
services/src/supplier_api/mod.rs	54	struct	ClassifiedError	pub
services/src/supplier_api/mod.rs	70	trait	SupplierApiGateway	pub
services/src/supplier_api/mod.rs	78	fn	health_check	private
services/src/supplier_api/mod.rs	86	fn	catalog_sync	private
services/src/supplier_api/mod.rs	104	enum	SupplierReferenceKind	pub
services/src/supplier_api/mod.rs	114	struct	ResolvedSupplierReference	pub
services/src/supplier_api/mod.rs	119	trait	SupplierReferenceRegistry	pub
services/src/supplier_api/mod.rs	121	fn	is_available	private
services/src/supplier_api/mod.rs	124	fn	resolve	private
services/src/supplier_api/mod.rs	139	struct	UnavailableSupplierReferenceRegistry	pub
services/src/supplier_api/mod.rs	142	fn	is_available	private
services/src/supplier_api/mod.rs	146	fn	resolve	private
services/src/supplier_api/mod.rs	169	struct	UnavailableSupplierApiGateway	pub
services/src/supplier_api/mod.rs	179	fn	health_check	private
services/src/supplier_api/mod.rs	199	struct	SupplierApiService	pub
services/src/supplier_api/mod.rs	215	fn	new	pub
services/src/supplier_api/mod.rs	225	fn	with_rbac	pub
services/src/supplier_api/mod.rs	231	fn	with_reference_registry	pub
services/src/supplier_api/mod.rs	254	fn	create_connection	pub
services/src/supplier_api/mod.rs	327	fn	connection_list	pub
services/src/supplier_api/mod.rs	408	fn	capability_list	pub
services/src/supplier_api/mod.rs	468	fn	sample_connection	private
services/src/supplier_api/mod.rs	486	fn	default_gateway_fails_closed_with_classified_error	private
services/src/supplier_fulfillment/cancel.rs	39	fn	submit_cancel	pub
services/src/supplier_fulfillment/cancel.rs	65	fn	submit_after_sales_action	pub(super)
services/src/supplier_fulfillment/cancel.rs	175	fn	build_after_sales_action	private
services/src/supplier_fulfillment/cancel.rs	205	fn	build_action_lines	private
services/src/supplier_fulfillment/cancel.rs	237	fn	ensure_action_lines	private
services/src/supplier_fulfillment/complete.rs	32	struct	CompletionEvidenceRecord	private
services/src/supplier_fulfillment/complete.rs	49	fn	complete_order_task	pub
services/src/supplier_fulfillment/complete.rs	203	fn	replay_task_completion	private
services/src/supplier_fulfillment/complete.rs	246	fn	parse_completion_evidence	private
services/src/supplier_fulfillment/complete.rs	265	fn	completion_result	private
services/src/supplier_fulfillment/complete.rs	279	fn	completion_audit_id	private
services/src/supplier_fulfillment/dto.rs	34	struct	PageParams	pub(crate)
services/src/supplier_fulfillment/dto.rs	68	struct	SupplierFulfillmentOrderListParams	pub
services/src/supplier_fulfillment/dto.rs	93	struct	FulfillmentOrderListQuery	pub(crate)
services/src/supplier_fulfillment/dto.rs	118	fn	normalized	pub(crate)
services/src/supplier_fulfillment/dto.rs	141	struct	SupplierFulfillmentOrderView	pub
services/src/supplier_fulfillment/dto.rs	180	fn	from	private
services/src/supplier_fulfillment/dto.rs	202	struct	PlaceFulfillmentItemRequest	pub
services/src/supplier_fulfillment/dto.rs	215	struct	PlaceFulfillmentOrderRequest	pub
services/src/supplier_fulfillment/dto.rs	242	struct	SupplierFulfillmentItemView	pub
services/src/supplier_fulfillment/dto.rs	265	struct	SupplierOrderStatusHistoryView	pub
services/src/supplier_fulfillment/dto.rs	294	fn	from	private
services/src/supplier_fulfillment/dto.rs	311	struct	SupplierOrderActionView	pub
services/src/supplier_fulfillment/dto.rs	340	fn	from	private
services/src/supplier_fulfillment/dto.rs	357	struct	SupplierOrderActionLineView	pub
services/src/supplier_fulfillment/dto.rs	372	struct	SupplierRefundFactView	pub
services/src/supplier_fulfillment/dto.rs	395	struct	SupplierRefundAllocationView	pub
services/src/supplier_fulfillment/dto.rs	420	struct	SupplierFulfillmentOrderDetailView	pub
services/src/supplier_fulfillment/dto.rs	453	struct	SupplierFulfillmentOrderDetailParams	pub
services/src/supplier_fulfillment/dto.rs	460	struct	SupplierOrderAddressView	pub
services/src/supplier_fulfillment/dto.rs	474	enum	SupplierOrderAllowedAction	pub
services/src/supplier_fulfillment/dto.rs	485	fn	as_str	pub(crate)
services/src/supplier_fulfillment/dto.rs	497	struct	SupplierOrderObjectInvestigationCommand	pub
services/src/supplier_fulfillment/dto.rs	520	struct	SupplierOrderTaskInvestigationCommand	pub
services/src/supplier_fulfillment/dto.rs	542	struct	SupplierOrderTaskInvestigationAction	pub
services/src/supplier_fulfillment/dto.rs	562	enum	SupplierOrderInvestigationAction	pub
services/src/supplier_fulfillment/dto.rs	572	struct	SupplierOrderTaskCompletionCommand	pub
services/src/supplier_fulfillment/dto.rs	594	struct	SupplierOrderTaskCompletionDecision	pub
services/src/supplier_fulfillment/dto.rs	612	enum	SupplierOrderTaskCompletionDecisionType	pub
services/src/supplier_fulfillment/dto.rs	620	enum	SupplierOrderResolution	pub
services/src/supplier_fulfillment/dto.rs	635	fn	as_str	pub(crate)
services/src/supplier_fulfillment/dto.rs	646	fn	label	pub(crate)
services/src/supplier_fulfillment/dto.rs	660	enum	SupplierOrderInvestigationOutcome	pub
services/src/supplier_fulfillment/dto.rs	672	enum	SupplierOrderInvestigationResultStatus	pub
services/src/supplier_fulfillment/dto.rs	683	struct	SupplierOrderInvestigationEvidenceView	pub
services/src/supplier_fulfillment/dto.rs	706	struct	SupplierOrderInvestigationWorkItemView	pub
services/src/supplier_fulfillment/dto.rs	717	struct	SupplierOrderActionBlockerView	pub
services/src/supplier_fulfillment/dto.rs	730	struct	SupplierOrderInvestigationResultView	pub
services/src/supplier_fulfillment/dto.rs	751	struct	SupplierOrderTaskCompletionResultView	pub
services/src/supplier_fulfillment/dto.rs	768	struct	SubmitAfterSalesActionRequest	pub
services/src/supplier_fulfillment/dto.rs	780	struct	AfterSalesActionLineRequest	pub
services/src/supplier_fulfillment/dto.rs	791	struct	SubmitActionResultView	pub
services/src/supplier_fulfillment/dto.rs	802	struct	RecordSupplierRejectRequest	pub
services/src/supplier_fulfillment/dto.rs	817	struct	RecordRefundResultRequest	pub
services/src/supplier_fulfillment/dto.rs	839	struct	RefundAllocationRequest	pub
services/src/supplier_fulfillment/dto.rs	872	fn	sort_whitelist_rejects_unknown_fields_and_directions	private
services/src/supplier_fulfillment/dto.rs	891	fn	list_params_normalize_paging_filters_and_sort_defaults	private
services/src/supplier_fulfillment/dto.rs	913	fn	list_params_reject_unbounded_page_size	private
services/src/supplier_fulfillment/dto.rs	929	fn	place_request_rejects_blank_order_no_and_empty_items	private
services/src/supplier_fulfillment/dto.rs	961	fn	w26_task_investigation_accepts_only_the_registered_shape	private
services/src/supplier_fulfillment/dto.rs	996	fn	w26_task_completion_rejects_unregistered_decisions	private
services/src/supplier_fulfillment/gateway.rs	18	enum	DispatchOutcome	pub
services/src/supplier_fulfillment/gateway.rs	52	enum	InvestigationOutcome	pub
services/src/supplier_fulfillment/gateway.rs	69	trait	SupplierGateway	pub
services/src/supplier_fulfillment/gateway.rs	79	fn	dispatch	private
services/src/supplier_fulfillment/gateway.rs	90	fn	investigate	private
services/src/supplier_fulfillment/gateway.rs	100	struct	UnavailableSupplierGateway	pub
services/src/supplier_fulfillment/gateway.rs	103	fn	dispatch	private
services/src/supplier_fulfillment/gateway.rs	117	fn	investigate	private
services/src/supplier_fulfillment/gateway.rs	137	struct	SimulatedSupplierGateway	pub
services/src/supplier_fulfillment/gateway.rs	144	fn	new	pub
services/src/supplier_fulfillment/gateway.rs	150	fn	dispatch	private
services/src/supplier_fulfillment/gateway.rs	159	fn	investigate	private
services/src/supplier_fulfillment/gateway.rs	178	fn	simulate_outcome	private
services/src/supplier_fulfillment/gateway.rs	219	fn	simulate_investigation	private
services/src/supplier_fulfillment/gateway.rs	249	fn	sample_connection	private
services/src/supplier_fulfillment/gateway.rs	266	fn	sample_order	private
services/src/supplier_fulfillment/gateway.rs	288	fn	sample_action	private
services/src/supplier_fulfillment/gateway.rs	307	fn	ordinary_endpoint_never_simulates_accepted_place	private
services/src/supplier_fulfillment/gateway.rs	325	fn	simulated_endpoints_classify_failure_paths	private
services/src/supplier_fulfillment/gateway.rs	346	fn	successful_query_transport_is_not_a_verified_business_result	private
services/src/supplier_fulfillment/gateway.rs	365	fn	query_no_result_scenario_starts_unknown_before_proving_no_result	private
services/src/supplier_fulfillment/gateway.rs	381	fn	non_place_action_has_no_external_order_no	private
services/src/supplier_fulfillment/gateway.rs	395	fn	amounts_parse_from_string_shape	private
services/src/supplier_fulfillment/investigate.rs	42	struct	InvestigationCommandContext	private
services/src/supplier_fulfillment/investigate.rs	52	struct	InvestigationTaskContext	private
services/src/supplier_fulfillment/investigate.rs	60	enum	PreparedInvestigation	private
services/src/supplier_fulfillment/investigate.rs	67	struct	InvestigationFinding	private
services/src/supplier_fulfillment/investigate.rs	74	struct	InvestigationEvidenceRecord	pub(super)
services/src/supplier_fulfillment/investigate.rs	85	struct	InvestigationIntentRecord	private
services/src/supplier_fulfillment/investigate.rs	93	struct	DurablePreparedInvestigation	private
services/src/supplier_fulfillment/investigate.rs	111	fn	investigate_order	pub
services/src/supplier_fulfillment/investigate.rs	151	fn	investigate_order_task	pub
services/src/supplier_fulfillment/investigate.rs	193	fn	execute_investigation	private
services/src/supplier_fulfillment/investigate.rs	398	fn	ensure_investigation_intent	private
services/src/supplier_fulfillment/investigate.rs	494	fn	persist_prepared_investigation	private
services/src/supplier_fulfillment/investigate.rs	541	fn	prepare_investigation	private
services/src/supplier_fulfillment/investigate.rs	623	fn	replay_investigation	private
services/src/supplier_fulfillment/investigate.rs	683	fn	ensure_version	private
services/src/supplier_fulfillment/investigate.rs	690	fn	validate_w26_task	pub(super)
services/src/supplier_fulfillment/investigate.rs	725	fn	ensure_task_subject_matches_order	pub(super)
services/src/supplier_fulfillment/investigate.rs	739	fn	ensure_task_actor_eligible	pub(super)
services/src/supplier_fulfillment/investigate.rs	749	fn	ensure_no_active_w26_task	private
services/src/supplier_fulfillment/investigate.rs	765	fn	capability_for_action	pub(super)
services/src/supplier_fulfillment/investigate.rs	778	fn	ensure_replay_safe	pub(super)
services/src/supplier_fulfillment/investigate.rs	809	fn	investigation_intent_record	private
services/src/supplier_fulfillment/investigate.rs	818	fn	bounded_prepared_investigation	private
services/src/supplier_fulfillment/investigate.rs	850	fn	validate_investigation_intent	private
services/src/supplier_fulfillment/investigate.rs	874	fn	parse_prepared_investigation	private
services/src/supplier_fulfillment/investigate.rs	897	fn	apply_prepared_investigation	private
services/src/supplier_fulfillment/investigate.rs	945	fn	apply_replay_outcome	private
services/src/supplier_fulfillment/investigate.rs	1028	fn	evidence_action_status	private
services/src/supplier_fulfillment/investigate.rs	1036	fn	verified_terminal_evidence	pub(super)
services/src/supplier_fulfillment/investigate.rs	1060	fn	parse_investigation_evidence	pub(super)
services/src/supplier_fulfillment/investigate.rs	1075	fn	investigation_result	private
services/src/supplier_fulfillment/investigate.rs	1128	fn	investigation_audit_id	private
services/src/supplier_fulfillment/investigate.rs	1135	fn	bounded_summary	private
services/src/supplier_fulfillment/investigate.rs	1154	fn	context	private
services/src/supplier_fulfillment/investigate.rs	1166	fn	durable_intent_freezes_gateway_result_before_domain_reconciliation	private
services/src/supplier_fulfillment/mapping.rs	10	fn	from	private
services/src/supplier_fulfillment/mapping.rs	28	fn	item_view	pub(super)
services/src/supplier_fulfillment/mapping.rs	51	fn	action_line_view	pub(super)
services/src/supplier_fulfillment/mapping.rs	71	fn	refund_fact_view	pub(super)
services/src/supplier_fulfillment/mapping.rs	95	fn	refund_allocation_view	private
services/src/supplier_fulfillment/mod.rs	67	struct	SupplierFulfillmentService	pub
services/src/supplier_fulfillment/mod.rs	81	fn	new	pub
services/src/supplier_fulfillment/place.rs	54	fn	submit_place	pub
services/src/supplier_fulfillment/place.rs	121	fn	ensure_placeable	private
services/src/supplier_fulfillment/place.rs	186	fn	build_place_facts	private
services/src/supplier_fulfillment/place.rs	227	fn	build_place_items	private
services/src/supplier_fulfillment/place.rs	269	fn	settle_dispatch	pub(super)
services/src/supplier_fulfillment/place.rs	303	fn	apply_dispatch_outcome	private
services/src/supplier_fulfillment/place.rs	391	fn	build_error_task	private
services/src/supplier_fulfillment/place.rs	425	fn	write_dispatch_result	private
services/src/supplier_fulfillment/place.rs	541	fn	ensure_capability	pub(super)
services/src/supplier_fulfillment/place.rs	572	fn	build_action_message	pub(super)
services/src/supplier_fulfillment/place.rs	601	fn	supplier_source_system_id	private
services/src/supplier_fulfillment/place.rs	612	fn	outcome_label	private
services/src/supplier_fulfillment/query.rs	28	type	FulfillmentOrderFilter	private
services/src/supplier_fulfillment/query.rs	44	fn	supplier_fulfillment_order_list	pub
services/src/supplier_fulfillment/query.rs	104	fn	supplier_fulfillment_order_detail	pub
services/src/supplier_fulfillment/query.rs	284	fn	project_supplier_order_actions	private
services/src/supplier_fulfillment/query.rs	386	fn	refund_views_for_order	private
services/src/supplier_fulfillment/query.rs	411	fn	load_order	pub(super)
services/src/supplier_fulfillment/query.rs	420	fn	supplier_order_blocker	private
services/src/supplier_fulfillment/query.rs	429	fn	block_supplier_order_domain_actions	private
services/src/supplier_fulfillment/query.rs	443	fn	investigation_evidence_view	private
services/src/supplier_fulfillment/receipt.rs	10	struct	InvestigationReceipt	pub(super)
services/src/supplier_fulfillment/receipt.rs	17	struct	CompletionReceipt	pub(super)
services/src/supplier_fulfillment/receipt.rs	24	fn	parse_positive_version	pub(super)
services/src/supplier_fulfillment/receipt.rs	35	fn	serialized_fingerprint	pub(super)
services/src/supplier_fulfillment/receipt.rs	41	fn	stable_evidence_id	pub(super)
services/src/supplier_fulfillment/receipt.rs	45	fn	stable_internal_idempotency_key	pub(super)
services/src/supplier_fulfillment/receipt.rs	49	fn	stable_digest	pub(super)
services/src/supplier_fulfillment/receipt.rs	53	fn	investigation_receipt_message	pub(super)
services/src/supplier_fulfillment/receipt.rs	65	fn	parse_investigation_receipt	pub(super)
services/src/supplier_fulfillment/receipt.rs	91	fn	completion_receipt_message	pub(super)
services/src/supplier_fulfillment/receipt.rs	101	fn	parse_completion_receipt	pub(super)
services/src/supplier_fulfillment/receipt.rs	131	fn	receipt_fields	private
services/src/supplier_fulfillment/receipt.rs	144	fn	parse_receipt_version	private
services/src/supplier_fulfillment/receipt.rs	154	fn	parse_resolution	private
services/src/supplier_fulfillment/refund.rs	26	fn	submit_refund	pub
services/src/supplier_fulfillment/refund_result.rs	38	fn	record_refund_result	pub
services/src/supplier_fulfillment/refund_result.rs	130	fn	build_refund_fact	private
services/src/supplier_fulfillment/refund_result.rs	197	fn	build_refund_message	private
services/src/supplier_fulfillment/reject.rs	35	fn	record_reject	pub
services/src/supplier_fulfillment/reject.rs	115	fn	latest_place_action	private
services/src/supplier_offering/dto.rs	49	struct	SupplierOfferingListParams	pub
services/src/supplier_offering/dto.rs	80	struct	SupplierOfferingView	pub
services/src/supplier_offering/dto.rs	155	fn	redact_costs	pub
services/src/supplier_offering/dto.rs	168	struct	SupplierOfferingTermsWrite	pub
services/src/supplier_offering/dto.rs	202	struct	CreateSupplierOfferingRequest	pub
services/src/supplier_offering/dto.rs	251	fn	command_fingerprint	pub(crate)
services/src/supplier_offering/dto.rs	260	struct	CreateSupplierOfferingResult	pub
services/src/supplier_offering/dto.rs	275	struct	ReviseSupplierOfferingRequest	pub
services/src/supplier_offering/dto.rs	308	fn	command_fingerprint	pub(crate)
services/src/supplier_offering/dto.rs	317	struct	ReviseSupplierOfferingResult	pub
services/src/supplier_offering/dto.rs	334	struct	UpdateSupplierOfferingAvailabilityRequest	pub
services/src/supplier_offering/dto.rs	369	fn	command_fingerprint	pub(crate)
services/src/supplier_offering/dto.rs	378	struct	UpdateSupplierOfferingAvailabilityResult	pub
services/src/supplier_offering/dto.rs	394	enum	SupplierSupplyExceptionDecisionType	pub
services/src/supplier_offering/dto.rs	401	struct	SupplierSupplyExceptionDecision	pub
services/src/supplier_offering/dto.rs	424	struct	CompleteSupplierSupplyExceptionTaskRequest	pub
services/src/supplier_offering/dto.rs	447	struct	CompleteSupplierSupplyExceptionTaskResult	pub
services/src/supplier_offering/dto.rs	477	fn	typed_sku_id	pub
services/src/supplier_offering/dto.rs	494	fn	typed_supplier_id	pub
services/src/supplier_offering/dto.rs	513	fn	typed_id	private
services/src/supplier_offering/dto.rs	536	fn	try_into_revision_data	pub
services/src/supplier_offering/dto.rs	599	fn	try_into_offering_data	pub
services/src/supplier_offering/dto.rs	631	fn	try_into_availability_data	pub
services/src/supplier_offering/dto.rs	668	fn	try_into_availability_data	pub
services/src/supplier_offering/dto.rs	701	fn	parse_availability_quantity	private
services/src/supplier_offering/dto.rs	720	fn	resolve_source_updated_at	pub(crate)
services/src/supplier_offering/dto.rs	736	fn	sort_contract_rejects_unknown_fields	private
services/src/supplier_offering/dto.rs	750	fn	list_filter_contract_accepts_source_and_availability	private
services/src/supplier_offering/dto.rs	761	fn	cost_redaction_keeps_identity_and_availability	private
services/src/supplier_offering/dto.rs	807	fn	create_command_fingerprint_is_deterministic_and_payload_sensitive	private
services/src/supplier_offering/dto.rs	824	fn	revise_and_update_command_fingerprints_are_target_sensitive	private
services/src/supplier_offering/dto.rs	842	fn	command_fingerprint_matches_legacy_tuple_serialization	private
services/src/supplier_offering/dto.rs	861	fn	legacy_fingerprint	private
services/src/supplier_offering/dto.rs	870	fn	command_fingerprint_golden_contracts	private
services/src/supplier_offering/dto.rs	885	fn	terms	private
services/src/supplier_offering/dto.rs	901	fn	create_request	private
services/src/supplier_offering/dto.rs	919	fn	revise_request	private
services/src/supplier_offering/dto.rs	929	fn	update_request	private
services/src/supplier_offering/dto.rs	942	fn	typed_list_ids_trim_and_omit_blank	private
services/src/supplier_offering/dto.rs	962	fn	terms_try_into_revision_data_covers_first_and_next_revision	private
services/src/supplier_offering/dto.rs	979	fn	terms_try_into_revision_data_rejects_blank_and_illegal	private
services/src/supplier_offering/dto.rs	1011	fn	availability_try_into_data_keeps_nullable_quantity_and_caller_timestamps	private
services/src/supplier_offering/dto.rs	1052	fn	terms_reject_illegal_valid_to_and_blank_nullable_amounts	private
services/src/supplier_offering/dto.rs	1071	fn	inverted_validity_window_fails_closed_at_entity_construction	private
services/src/supplier_offering/dto.rs	1085	fn	revision_parse_reports_first_error_in_documented_order	private
services/src/supplier_offering/dto.rs	1106	fn	missing_source_time_falls_back_to_received_time	private
services/src/supplier_offering/mod.rs	51	type	OfferingListQuery	private
services/src/supplier_offering/mod.rs	54	struct	SupplierOfferingService	pub
services/src/supplier_offering/mod.rs	59	struct	OfferingListContext	private
services/src/supplier_offering/mod.rs	76	fn	new	pub
services/src/supplier_offering/mod.rs	90	fn	list	pub
services/src/supplier_offering/mod.rs	157	fn	create	pub
services/src/supplier_offering/mod.rs	251	fn	revise	pub
services/src/supplier_offering/mod.rs	350	fn	update_availability	pub
services/src/supplier_offering/mod.rs	447	fn	complete_supply_exception_task	pub
services/src/supplier_offering/mod.rs	540	fn	replay_supply_exception_completion	private
services/src/supplier_offering/mod.rs	564	fn	ensure_identity_available	private
services/src/supplier_offering/mod.rs	580	fn	ensure_source_connection	private
services/src/supplier_offering/mod.rs	598	fn	ensure_qualified	private
services/src/supplier_offering/mod.rs	645	fn	current_revision_no	private
services/src/supplier_offering/mod.rs	656	fn	command_record	private
services/src/supplier_offering/mod.rs	664	fn	resolve_command_result	private
services/src/supplier_offering/mod.rs	691	fn	resolve_written_result	private
services/src/supplier_offering/mod.rs	718	fn	ensure_supply_exception_work_item	private
services/src/supplier_offering/mod.rs	749	fn	supply_exception_completion_result	private
services/src/supplier_offering/mod.rs	761	fn	build_view	private
services/src/supplier_offering/mod.rs	842	trait	HasId	private
services/src/supplier_offering/mod.rs	843	fn	id	private
services/src/supplier_offering/mod.rs	847	fn	id	private
services/src/supplier_offering/mod.rs	852	fn	id	private
services/src/supplier_offering/mod.rs	857	fn	id	private
services/src/supplier_offering/mod.rs	862	fn	id	private
services/src/supplier_offering/mod.rs	867	fn	id	private
services/src/supplier_offering/mod.rs	872	fn	id	private
services/src/supplier_offering/mod.rs	877	fn	by_id	private
services/src/supplier_offering/mod.rs	900	fn	stored_command_replays_dto_fingerprint_and_decodes_result	private
services/src/supplier_offering/mod.rs	928	fn	create_request	private
services/src/supplier_offering/mod.rs	959	fn	write_paths_use_dto_try_into_data_with_money_precision	private
services/src/supplier_offering/mod.rs	976	fn	supply_exception_completion_requires_exact_frozen_task_identity	private
services/src/supplier_offering/mod.rs	988	fn	supply_exception_task	private
services/src/supplier_settlement/difference.rs	22	type	DifferenceFilter	private
services/src/supplier_settlement/difference.rs	36	fn	supplier_settlement_difference_list	pub
services/src/supplier_settlement/difference.rs	88	fn	decide_difference	pub
services/src/supplier_settlement/difference.rs	244	fn	replay_difference_decision	private
services/src/supplier_settlement/difference.rs	301	struct	DifferenceDecisionReceipt	pub
services/src/supplier_settlement/difference.rs	315	fn	difference_conclusion_kind	private
services/src/supplier_settlement/difference.rs	338	fn	difference_decision_fingerprint	private
services/src/supplier_settlement/difference.rs	355	fn	difference_decision_receipt_message	pub
services/src/supplier_settlement/difference.rs	363	fn	parse_difference_decision_receipt	pub
services/src/supplier_settlement/difference.rs	387	fn	settlement_difference_view	pub
services/src/supplier_settlement/draft.rs	26	struct	RefreshReceipt	private
services/src/supplier_settlement/draft.rs	39	fn	create_statement	pub
services/src/supplier_settlement/draft.rs	188	fn	refresh_statement	pub
services/src/supplier_settlement/draft.rs	348	fn	draft_result	private
services/src/supplier_settlement/draft.rs	371	fn	persist_refresh_audit	private
services/src/supplier_settlement/draft.rs	396	fn	replay_refresh	private
services/src/supplier_settlement/draft.rs	433	fn	deterministic_statement_no	private
services/src/supplier_settlement/draft.rs	448	fn	validate_create_replay	private
services/src/supplier_settlement/draft.rs	465	fn	create_fingerprint	private
services/src/supplier_settlement/draft.rs	475	fn	refresh_fingerprint	private
services/src/supplier_settlement/draft.rs	485	fn	refresh_audit	private
services/src/supplier_settlement/draft.rs	508	fn	parse_refresh_receipt	private
services/src/supplier_settlement/draft.rs	524	fn	refresh_result	private
services/src/supplier_settlement/draft.rs	540	fn	parse_business_date	private
services/src/supplier_settlement/draft.rs	545	fn	parse_positive_u64	private
services/src/supplier_settlement/draft.rs	555	fn	parse_usize	private
services/src/supplier_settlement/dto.rs	45	fn	safe_command_id	private
services/src/supplier_settlement/dto.rs	69	fn	sort_whitelist_rejects_unknown_fields_and_directions	private
services/src/supplier_settlement/dto.rs	84	fn	statement_list_params_normalize_paging_filters_and_sort_defaults	private
services/src/supplier_settlement/dto.rs	106	fn	list_params_reject_unbounded_page_size	private
services/src/supplier_settlement/dto.rs	130	fn	strong_commands_match_frozen_wire_and_reject_receipt_delimiters	private
services/src/supplier_settlement/dto.rs	169	fn	difference_decision_uses_fixed_resolution_codes	private
services/src/supplier_settlement/dto.rs	208	fn	review_reject_reason_parses_and_enforces_command_protocol	private
services/src/supplier_settlement/dto/difference.rs	12	struct	SettlementDifferenceEvidenceRequest	pub
services/src/supplier_settlement/dto/difference.rs	33	struct	SettlementDifferenceEvidenceResult	pub
services/src/supplier_settlement/dto/difference.rs	45	enum	SettlementDifferenceResolution	pub
services/src/supplier_settlement/dto/difference.rs	58	struct	SettlementDifferenceDecisionRequest	pub
services/src/supplier_settlement/dto/difference.rs	90	enum	SettlementDifferenceDecisionStatus	pub
services/src/supplier_settlement/dto/difference.rs	97	struct	SettlementDifferenceDecisionResult	pub
services/src/supplier_settlement/dto/draft.rs	14	enum	SettlementDraftAction	pub
services/src/supplier_settlement/dto/draft.rs	21	struct	CreateSettlementStatementRequest	pub
services/src/supplier_settlement/dto/draft.rs	35	struct	RefreshSettlementStatementRequest	pub
services/src/supplier_settlement/dto/draft.rs	52	struct	SettlementDraftCommandResult	pub
services/src/supplier_settlement/dto/draft.rs	63	struct	VoidSettlementRequest	pub
services/src/supplier_settlement/dto/query.rs	28	struct	SupplierSettlementStatementListParams	pub
services/src/supplier_settlement/dto/query.rs	53	struct	StatementListQuery	pub(crate)
services/src/supplier_settlement/dto/query.rs	78	fn	normalized	pub(crate)
services/src/supplier_settlement/dto/query.rs	103	fn	optional_business_date	private
services/src/supplier_settlement/dto/query.rs	116	struct	SupplierSettlementStatementView	pub
services/src/supplier_settlement/dto/query.rs	187	fn	from	private
services/src/supplier_settlement/dto/query.rs	225	struct	SupplierSettlementItemListParams	pub
services/src/supplier_settlement/dto/query.rs	242	struct	SettlementItemListQuery	pub(crate)
services/src/supplier_settlement/dto/query.rs	259	fn	normalized	pub(crate)
services/src/supplier_settlement/dto/query.rs	275	struct	SupplierSettlementItemView	pub
services/src/supplier_settlement/dto/query.rs	312	struct	SupplierSettlementDifferenceListParams	pub
services/src/supplier_settlement/dto/query.rs	331	struct	SettlementDifferenceListQuery	pub(crate)
services/src/supplier_settlement/dto/query.rs	350	fn	normalized	pub(crate)
services/src/supplier_settlement/dto/query.rs	367	struct	SupplierSettlementDifferenceView	pub
services/src/supplier_settlement/dto/query.rs	394	struct	SettlementDifferenceEvidenceView	pub
services/src/supplier_settlement/dto/query.rs	406	enum	SettlementReviewProcessingState	pub
services/src/supplier_settlement/dto/query.rs	415	struct	SettlementReviewActionBlockerView	pub
services/src/supplier_settlement/dto/query.rs	426	struct	SettlementReviewWorkItemView	pub
services/src/supplier_settlement/dto/query.rs	451	struct	SupplierSettlementStatementDetailView	pub
services/src/supplier_settlement/dto/query.rs	476	struct	SettlementStatementStatsView	pub
services/src/supplier_settlement/dto/query.rs	492	struct	SettlementStatementListStatsView	pub
services/src/supplier_settlement/dto/query.rs	501	struct	SupplierSettlementStatementListView	pub
services/src/supplier_settlement/dto/query.rs	511	type	SettlementPageView	pub
services/src/supplier_settlement/dto/review.rs	17	enum	SettlementObjectAction	pub
services/src/supplier_settlement/dto/review.rs	24	struct	SubmitSettlementReviewRequest	pub
services/src/supplier_settlement/dto/review.rs	63	enum	SettlementReviewSubmissionStatus	pub
services/src/supplier_settlement/dto/review.rs	70	struct	SubmitSettlementReviewResult	pub
services/src/supplier_settlement/dto/review.rs	86	enum	SettlementReviewAction	pub
services/src/supplier_settlement/dto/review.rs	95	struct	SettlementReviewDecisionData	pub
services/src/supplier_settlement/dto/review.rs	133	fn	parsed_reject_reason	pub
services/src/supplier_settlement/dto/review.rs	151	struct	SettlementReviewCommand	pub
services/src/supplier_settlement/dto/review.rs	172	enum	SettlementReviewDecisionStatus	pub
services/src/supplier_settlement/dto/review.rs	181	struct	SettlementReviewDecisionResult	pub
services/src/supplier_settlement/dto/source.rs	14	struct	RecordSettlementSourceEvidenceLineRequest	pub
services/src/supplier_settlement/dto/source.rs	48	struct	RecordSettlementSourceEvidenceRequest	pub
services/src/supplier_settlement/dto/source.rs	91	struct	SupplierSettlementSourceEvidenceView	pub
services/src/supplier_settlement/dto/source.rs	110	struct	SupplierSettlementSourceEvidenceQuery	pub
services/src/supplier_settlement/dto/source.rs	119	fn	from	private
services/src/supplier_settlement/evidence.rs	24	fn	append_difference_evidence	pub
services/src/supplier_settlement/evidence.rs	171	fn	evidence_command_hash	private
services/src/supplier_settlement/evidence.rs	188	fn	replay_evidence	private
services/src/supplier_settlement/evidence.rs	202	fn	evidence_result	private
services/src/supplier_settlement/evidence.rs	218	fn	evidence_view	pub(super)
services/src/supplier_settlement/evidence.rs	236	fn	command_hash_is_order_insensitive_for_reference_set	private
services/src/supplier_settlement/item.rs	10	type	ItemFilter	private
services/src/supplier_settlement/item.rs	24	fn	supplier_settlement_item_list	pub
services/src/supplier_settlement/mod.rs	77	struct	SupplierSettlementService	pub
services/src/supplier_settlement/mod.rs	89	fn	new	pub
services/src/supplier_settlement/mod.rs	94	fn	load_statement_items	private
services/src/supplier_settlement/mod.rs	103	fn	load_statement_differences	private
